Date,basic-materials,communication-services,consumer-cyclical,consumer-defensive,energy,financial-services,healthcare,industrials,real-estate,technology,utilities
2025-09-16,104.30993177297366,152.2868626656745,131.30292921366808,103.11531857961529,107.58095370384395,126.0968696881578,89.11243081471302,117.99701653932007,97.19478246777881,129.9802795066317,109.69468080322332
2025-09-17,104.64995698863571,151.91531389909554,131.05124333559363,104.02503524606976,107.89710039892795,127.40332397300219,89.29326876714745,117.67289719302597,97.11088865498395,129.0074086953025,110.01119495104135
2025-09-18,104.50636059728565,152.80771382698046,130.32609476363282,102.99325919755476,107.45819769218974,127.74647730971665,89.4696236884154,119.00534113906235,97.2051234301682,130.73495508602272,110.05436299058147
2025-09-19,104.89439110466745,154.01138312587332,130.97889641245573,102.62464658514385,106.07381599982155,128.05366737741937,89.3251087551358,119.07057246433438,96.73515707692445,132.34916904378855,110.78312092164695
2025-09-22,105.04953731709433,152.6300285884179,130.56350428421237,101.89764160508142,105.86807076542381,127.79216523735188,89.30110120245527,119.58824802719613,97.0624803312216,134.7408699941005,111.86778198952592
2025-09-23,104.71341776179749,152.02639619662204,128.54296830641928,102.19046978907754,107.70070334268566,127.18157674344984,89.47732346214407,119.64951893416345,97.87940594109986,133.1050334629764,112.39487178843578
2025-09-24,102.95494672783747,150.3084207347753,129.64094309009892,102.33113134395003,109.04254963214099,126.52786832549393,89.14924885575337,118.97162657436228,96.88490650829846,132.4036510931583,113.19925393181663
2025-09-25,101.81211424889943,149.3877904893232,127.52306202942252,101.82154990737696,109.98840765398047,126.20451088038484,87.6542868499235,118.15966342690179,96.6913127334335,132.2774291305478,112.07039533541185
2025-09-26,102.93553077766154,149.69093615884066,129.5465628433786,101.74433187324934,111.09436570755364,127.03524539711425,88.55541941295691,119.16433935695697,97.68254306576983,132.46320315985724,113.88138277347359
2025-09-29,103.3976211735825,148.95968677689095,130.37824723126892,101.82337713900785,108.9750025986974,127.82894175836333,88.81672449226014,119.5414129212764,97.86500731619516,133.07102799355604,114.20566956554185
2025-09-30,104.28695871972572,148.34498987256922,129.66138480665458,102.07792448361373,107.80513753427384,127.07929450271625,91.02745477089692,120.76304136251846,98.32788934534011,134.1283675606562,114.42558415110832
2025-10-01,103.05909463705619,147.8183837200244,130.85479044633618,101.73592158456955,107.78168799162597,125.88891773686889,93.77698689825102,120.60134277685205,98.34797585009026,135.2054615962293,115.6135826280529
2025-10-02,104.20768163471206,148.14912833711824,129.59745915460164,101.24978678171541,106.6443469031102,125.85607755625819,93.61336878206426,120.94072926744217,97.82648938117661,135.86938539569303,115.41759392995536
2025-10-03,104.39186443803976,147.47092448034095,128.38925108871555,101.33003387651529,107.37562023308834,126.82156091149574,94.68809406936687,121.08105200648133,98.2164979392265,135.42745054653378,116.73054758658503
2025-10-06,104.46366550460881,148.808293259365,130.07199946870915,100.86755122592291,107.91955751022554,126.63934755271332,94.26843196729622,121.53389609350032,97.28173900590147,136.45483491433322,117.86709951512366
2025-10-07,104.13105419189661,147.4434336355113,128.06922749157093,101.70482809681373,108.03899992634001,126.6584891083697,94.36011008849513,120.82293419596877,96.97080209924215,135.63571378544614,118.36082820281419
2025-10-08,104.63928372588855,147.13420997731671,128.9238236404427,101.21451668518098,107.44060637249137,126.06724581535033,94.49453526878017,122.0063587154424,96.46737081109914,137.76892794144203,119.25497748565256
